player_id,name,team_id,position,birth_date,nationality
46653,David García,727,Defender,1994-02-14,Spain
46658,Rubén García,727,Midfielder,1993-07-14,Spain
46662,Moncayola,727,Midfielder,1998-05-13,Spain
46667,Kike Barja,727,Attacker,1997-04-01,Spain
46746,A. Budimir,727,Attacker,1991-07-22,Croatia
47391,Rubén Peña,727,Defender,1991-07-18,Spain
47419,José Arnaiz,727,Attacker,1995-04-15,Spain
47574,Moi Gómez,727,Midfielder,1994-06-23,Spain
64268,J. Mojica,727,Defender,1992-08-21,Colombia
67939,Aimar Oroz,727,Midfielder,2001-11-27,Spain
139001,Pablo Ibáñez,727,Midfielder,1998-09-20,Spain
146751,Raúl García,727,Attacker,2000-11-03,Spain
182592,Jorge Herrando,727,Defender,2001-02-28,Spain
182621,Iker Muñoz,727,Midfielder,2002-11-05,Spain
184609,Jorge Moreno,727,Defender,2001-07-25,Spain
197799,Xabi Huarte,727,Midfielder,2001-02-25,Spain
286606,Max Svensson,727,Attacker,2001-11-08,Spain
381197,Asier Osambela,727,Midfielder,2004-10-30,Spain
421044,Íñigo Arguibide,727,Attacker,2005-04-19,Spain
55,Borja Garcés,797,Attacker,1999-08-06,Spain
2581,J. Méndez,797,Midfielder,1997-04-26,Ecuador
46711,Aleix Febas,797,Midfielder,1996-02-02,Spain
46896,Cristian Salvador,797,Midfielder,1994-11-20,Spain
46973,Josan,797,Midfielder,1989-12-03,Spain
47182,Tete Morente,797,Midfielder,1996-12-04,Spain
47496,Óscar Plano,797,Attacker,1991-02-11,Spain
107158,Sergio Bermejo,797,Attacker,1997-08-17,Spain
119223,Mourad,797,Attacker,1998-05-27,Spain
138809,Arnau Puigmal,797,Midfielder,2001-01-10,Spain
153372,N. Castro,797,Midfielder,2000-11-01,Argentina
162136,R. Núñez,797,Attacker,2002-01-25,Dominican Republic
180241,Manu Nieto,797,Attacker,1998-03-29,Spain
189866,John Donald,797,Midfielder,2000-09-25,Spain
341371,Rodrigo Mendoza,797,Midfielder,2005-03-15,Spain
435551,Nordin,797,Attacker,2005-02-14,Spain
439293,A. Boayar,797,Attacker,2005-10-13,Morocco
448243,A. Houary,797,Attacker,2005-08-05,Morocco
448244,Didac Castellá,797,Attacker,2005-01-21,Spain
462697,Mario,797,Midfielder,2005-12-22,Spain
213,K. Baldé,540,Attacker,1995-03-08,Senegal
2737,M. Braithwaite,540,Attacker,1991-06-05,Denmark
46775,Salvi Sánchez,540,Midfielder,1991-03-30,Spain
46799,Edu Expósito,540,Midfielder,1996-08-01,Spain
47170,José Carlos Lazo,540,Midfielder,1996-02-16,Spain
47349,Javi Puado,540,Attacker,1998-05-25,Spain
47398,Pere Milla,540,Midfielder,1992-09-23,Spain
67940,José Gragera,540,Midfielder,2000-05-14,Spain
127426,Pol Lozano,540,Midfielder,1999-10-06,Spain
128581,Nico Melamed,540,Midfielder,2001-04-11,Spain
182674,Jofre Carreras,540,Attacker,2001-06-17,Spain
182742,Alejandro Cea,540,Midfielder,2001-01-07,Spain
286605,Roger Martínez,540,Midfielder,2004-04-05,Spain
286645,Kenneth Soler,540,Attacker,2001-02-16,Spain
297742,Antoniu Roca,540,Attacker,2002-09-05,Spain
385445,Gastón Valles,540,Attacker,2001-05-10,Uruguay
388495,Javi Hernández,540,Midfielder,2004-01-30,Spain
392174,Sergio Rivares,540,Attacker,2005-01-18,Spain
419912,O. Sadik,540,Attacker,2004-03-22,Morocco
438284,Rafel Bauzà,540,Midfielder,,Spain
52,Sergio Camello,728,Attacker,2001-02-10,Spain
119,R. Falcao,728,Attacker,1986-02-10,Colombia
1703,A. Rațiu,728,Defender,1998-06-20,Romania
15900,A. Mumin,728,Defender,1998-06-06,Ghana
41552,P. Ciss,728,Midfielder,1994-03-16,Senegal
41973,Miguel Crespo,728,Midfielder,1996-09-11,Portugal
46654,Aridane Hernández,728,Defender,1989-03-23,Spain
47109,Óscar Valentín,728,Midfielder,1994-08-20,Spain
47285,Unai López,728,Midfielder,1995-10-30,Spain
47536,Martín Pascual,728,Defender,1999-08-04,Spain
47543,Álvaro García,728,Midfielder,1992-10-27,Spain
47549,José Pozo,728,Midfielder,1996-03-15,Spain
47551,Raúl de Tomás,728,Attacker,1994-10-17,Spain
47553,Bebé,728,Attacker,1990-07-12,Cape Verde
47557,Ó. Trejo,728,Midfielder,1988-04-26,Argentina
107153,Kike Pérez,728,Midfielder,1997-02-14,Spain
122657,Randy Nteka,728,Midfielder,1997-12-06,Angola
128582,Jorge de Frutos,728,Attacker,1997-02-20,Spain
131546,Isi Palazón,728,Midfielder,1994-12-27,Spain
333378,Diego Méndez,728,Midfielder,2003-08-29,Spain
403,M. Nastasić,798,Defender,1993-03-28,Serbia
414,Omar Mascarell,798,Midfielder,1993-02-02,Equatorial Guinea
1701,Manu Morlanes,798,Midfielder,1999-01-12,Spain
1920,N. Radonjić,798,Attacker,1996-02-15,Serbia
2001,C. Larin,798,Attacker,1995-04-17,Canada
37639,S. Van der Heyden,798,Defender,1998-05-30,Belgium
46657,Nacho Vidal,798,Defender,1995-01-24,Spain
46733,Raíllo,798,Defender,1991-10-08,Spain
46738,M. Valjent,798,Defender,1995-12-11,Slovakia
46742,Dani Rodríguez,798,Midfielder,1988-06-06,Spain
46751,Abdón Prats,798,Attacker,1992-12-07,Spain
47336,Darder,798,Midfielder,1993-12-22,Spain
50048,V. Muriqi,798,Attacker,1994-04-24,Kosovo
107194,Antonio Sánchez,798,Midfielder,1997-04-22,Spain
190485,Samú Costa,798,Midfielder,2000-11-27,Portugal
208055,Miguel Martín,798,Defender,2001-01-12,Spain
293604,Javi Llabrés,798,Attacker,2002-09-11,Spain
333439,Rubén Quintanilla,798,Midfielder,2002-04-03,Spain
335426,Pau Mascaró,798,Attacker,2004-10-20,Spain
371944,Carlos Sogorb,798,Defender,2005-08-23,Spain
158,P. Gazzaniga,547,Goalkeeper,1992-01-02,Argentina
1700,Iván Martín,547,Midfielder,1999-02-14,Spain
2182,V. Tsyhankov,547,Attacker,1997-11-15,Ukraine
2449,Y. Herrera,547,Midfielder,1998-01-07,Venezuela
2617,C. Stuani,547,Attacker,1986-10-12,Uruguay
15811,A. Dovbyk,547,Attacker,1997-06-21,Ukraine
47153,Juan Carlos,547,Goalkeeper,1988-01-20,Spain
47492,Toni Villa,547,Midfielder,1995-01-07,Spain
47515,Borja García,547,Midfielder,1990-11-02,Spain
47516,Aleix García,547,Midfielder,1997-06-28,Spain
47520,Portu,547,Attacker,1992-05-21,Spain
162533,Toni Fuidias,547,Goalkeeper,2001-04-15,Spain
266657,Savinho,547,Attacker,2004-04-10,Brazil
285909,Pablo Torre,547,Midfielder,2003-04-03,Spain
306727,J. Solís,547,Midfielder,2004-10-03,Colombia
349046,Carles Garrido,547,Attacker,2004-10-04,Spain
388057,Alex Almansa,547,Attacker,2003-11-08,Spain
389600,Jastin García,547,Attacker,2004-01-15,Spain
389602,Iker Almena,547,Attacker,2004-05-04,Spain
402281,Silvi,547,Midfielder,2005-01-29,Spain
6065,L. Robertone,723,Midfielder,1997-03-18,Argentina
12667,Jonathan Viera,723,Midfielder,1989-10-21,Spain
13062,Léo Baptistão,723,Attacker,1992-08-26,Brazil
39245,I. Koné,723,Attacker,1999-06-16,Mali
46739,I. Baba,723,Midfielder,1996-01-22,Ghana
47237,L. Suárez,723,Attacker,1997-12-02,Colombia
47525,A. Lozano,723,Attacker,1993-04-25,Honduras
47554,Adri Embarba,723,Attacker,1992-05-07,Spain
47576,Gonzalo Melero,723,Midfielder,1994-01-02,Spain
126901,Bruno Langa,723,Defender,1997-10-31,Mozambique
138776,L. Ramazani,723,Attacker,2001-02-27,Belgium
162033,Sergio Arribas,723,Midfielder,2001-09-30,Spain
194597,Miguel Peñalver,723,Defender,2001-03-08,Spain
203468,D. Lopy,723,Midfielder,2002-02-02,Senegal
263812,L. Romero,723,Midfielder,2004-11-18,Argentina
312650,Marezi,723,Attacker,2003-08-04,Serbia
344745,R. Fettal,723,Attacker,2005-01-16,Morocco
387530,Carlos Ballestero,723,Defender,2004-04-24,Spain
418944,Marcos Peña,723,Midfielder,2005-01-22,Spain
437600,Paco Sanz,723,Defender,2004-11-15,Spain
124,J. Cillessen,534,Goalkeeper,1989-04-22,Netherlands
2060,M. El Haddadi,534,Attacker,1995-09-01,Morocco
21070,O. Mfulu,534,Midfielder,1994-03-20,Congo DR
21709,E. Loiodice,534,Midfielder,2000-11-27,France
21714,S. Kaba,534,Attacker,1995-07-28,Guinea
46860,Javi Muñoz,534,Midfielder,1995-02-28,Spain
47004,Fabio González,534,Midfielder,1997-02-12,Spain
47111,Benito Ramírez,534,Midfielder,1995-07-11,Spain
47180,Cristian Herrera,534,Attacker,1991-03-13,Spain
47324,Sandro Ramírez,534,Attacker,1995-07-09,Spain
47393,Marc Cardona,534,Attacker,1995-07-08,Spain
47464,Campaña,534,Midfielder,1993-05-31,Spain
70315,Kirian Rodríguez,534,Midfielder,1996-03-05,Spain
157194,Pejiño,534,Midfielder,1996-07-29,Spain
182519,Alberto Moleiro,534,Midfielder,2003-09-30,Spain
288699,M. Perrone,534,Midfielder,2003-01-07,Argentina
297869,Iñaki González,534,Midfielder,2004-07-27,Spain
308423,Yadam,534,Midfielder,2002-03-14,Spain
338750,Pau Ferrer,534,Attacker,2003-10-17,Spain
453885,A. Bassinga,534,Midfielder,2005-07-13,Côte d'Ivoire
5974,J. Chicco,537,Midfielder,1998-01-13,Argentina
14331,Borja López,537,Defender,1994-02-02,Spain
41976,Y. Neyou,537,Midfielder,1997-01-03,Cameroon
46664,Luis Perea,537,Midfielder,1997-08-25,Spain
46934,Dani Jiménez,537,Goalkeeper,1990-03-05,Spain
47080,Jorge Sáenz,537,Defender,1996-11-17,Spain
47361,D. Brašanac,537,Midfielder,1992-02-12,Serbia
47407,A. Nyom,537,Defender,1988-05-10,Cameroon
47568,Jorge Miramón,537,Defender,1989-06-02,Spain
78457,D. Abzi,537,Defender,1998-11-23,Canada
122956,Diego Conde,537,Goalkeeper,1998-10-28,Spain
123047,Sergio González,537,Defender,1992-04-20,Spain
129657,Enric Franquesa,537,Defender,1997-02-26,Spain
131492,Aritz Arambarri,537,Defender,1998-01-31,Spain
185202,Juan Cruz,537,Midfielder,2000-04-25,Spain
301732,Víctor Rodríguez,537,Defender,2003-03-05,Spain
302051,S. Cissé,537,Midfielder,2001-02-10,Guinea
313851,Javi Garrido,537,Goalkeeper,2003-09-07,Spain
452757,Koke,537,Midfielder,2005-03-05,Spain
465280,Marco Leiton,537,Defender,2006-04-12,Spain
74,S. Amrabat,33,Midfielder,1996-08-21,Morocco
174,C. Eriksen,33,Midfielder,1992-02-14,Denmark
747,Casemiro,33,Midfielder,1992-02-23,Brazil
903,S. McTominay,33,Midfielder,1996-12-08,Scotland
908,A. Martial,33,Attacker,1995-12-05,France
909,M. Rashford,33,Attacker,1997-10-31,England
1485,Bruno Fernandes,33,Midfielder,1994-09-08,Portugal
2467,Lisandro Martínez,33,Defender,1998-01-18,Argentina
9971,Antony,33,Attacker,2000-02-24,Brazil
18846,A. Wan-Bissaka,33,Defender,1997-11-26,England
19220,M. Mount,33,Midfielder,1999-01-10,England
157997,A. Diallo,33,Attacker,2002-07-11,Côte d'Ivoire
163054,S. Shoretire,33,Attacker,2004-02-02,England
284242,O. Forson,33,Midfielder,2004-07-20,England
284322,K. Mainoo,33,Midfielder,2005-04-19,England
284324,A. Garnacho,33,Attacker,2004-07-01,Argentina
284363,R. Bennett,33,Defender,2003-10-30,England
284400,T. Collyer,33,Midfielder,2004-01-03,England
288006,R. Højlund,33,Attacker,2003-02-04,Denmark
362270,E. Wheatley,33,Attacker,2006-01-20,England
723,Joelinton,34,Attacker,1996-08-14,Brazil
1463,J. Willock,34,Midfielder,1999-08-20,England
2864,A. Isak,34,Attacker,1999-09-21,Sweden
2939,C. Wilson,34,Attacker,1992-02-27,England
10135,Bruno Guimarães,34,Midfielder,1997-11-16,Brazil
18873,R. Fraser,34,Midfielder,1994-02-24,Scotland
18901,S. Longstaff,34,Midfielder,1997-10-30,England
18903,M. Ritchie,34,Midfielder,1989-09-10,Scotland
19163,J. Murphy,34,Midfielder,1995-02-24,England
31146,S. Tonali,34,Midfielder,2000-05-08,Italy
68127,K. Watts,34,Defender,1999-11-03,England
138787,A. Gordon,34,Attacker,2001-02-24,England
138906,J. White,34,Midfielder,2002-10-01,England
284278,M. Ndiweni,34,Attacker,2003-12-02,England
284291,J. Turner-Cooke,34,Midfielder,2003-12-31,England
293164,A. Diallo,34,Attacker,2003-02-15,England
328104,B. Parkinson,34,Attacker,2005-03-10,England
328105,L. Miley,34,Midfielder,2006-05-01,England
340919,E. Stanton,34,Midfielder,2005-02-19,England
349987,G. Kuol,34,Attacker,2004-09-15,Australia
657,K. Tete,36,Defender,1995-10-09,Netherlands
899,Andreas Pereira,36,Midfielder,1996-01-01,Brazil
1455,A. Iwobi,36,Attacker,1996-05-03,Nigeria
2294,Willian,36,Attacker,1988-08-09,Brazil
2823,S. Lukić,36,Midfielder,1996-08-13,Serbia
2887,R. Jiménez,36,Attacker,1991-05-05,Mexico
18753,Adama Traoré,36,Attacker,1996-01-25,Spain
19004,B. De Cordova-Reid,36,Attacker,1993-02-02,Jamaica
19023,T. Ream,36,Defender,1987-10-05,USA
19025,T. Cairney,36,Midfielder,1991-01-20,Scotland
19221,H. Wilson,36,Midfielder,1997-03-22,Wales
19480,H. Reed,36,Midfielder,1995-01-27,England
19549,A. Robinson,36,Defender,1997-08-08,USA
41104,João Palhinha,36,Midfielder,1995-07-09,Portugal
138822,A. Broja,36,Attacker,2001-09-10,Albania
195106,Rodrigo Muniz,36,Attacker,2001-05-04,Brazil
284470,M. Dibley-Dias,36,Midfielder,2003-10-29,New Zealand
327738,L. De Fougerolles,36,Defender,2005-10-12,Canada
335116,K. Šekularac,36,Midfielder,2003-12-07,Switzerland
389315,J. King,36,Midfielder,2007-01-03,England
130,Nélson Semedo,39,Defender,1993-11-16,Portugal
1165,Matheus Cunha,39,Attacker,1999-05-27,Brazil
1590,José Sá,39,Goalkeeper,1993-01-17,Portugal
1864,Pedro Neto,39,Attacker,2000-03-09,Portugal
2056,Pablo Sarabia,39,Midfielder,1992-05-11,Spain
18947,M. Lemina,39,Midfielder,1993-09-01,Gabon
24888,Hwang Hee-Chan,39,Attacker,1996-01-26,Korea Republic
157912,B. Traoré,39,Midfielder,2001-08-20,Mali
204033,J. Hodge,39,Midfielder,2002-09-14,Republic of Ireland
284236,T. Ojinnaka,39,Midfielder,2005-03-30,England
284259,T. Barnett,39,Attacker,2005-07-19,England
284262,H. Griffiths,39,Midfielder,2003-09-22,England
303019,N. Fraser,39,Attacker,2005-02-22,Republic of Ireland
328118,M. Whittingham,39,Midfielder,2004-10-21,England
338856,N. Lemina,39,Attacker,2005-06-17,Gabon
380653,L. Chiwome,39,Attacker,2006-01-10,England
385726,E. González,39,Attacker,2005-01-20,Paraguay
398933,F. Holman,39,Midfielder,2004-10-12,England
408893,W. Okoduwa,39,Attacker,2008-05-12,England
436879,E. Ballard-Matthews,39,Attacker,2007-11-30,England
247,C. Gakpo,40,Attacker,1999-05-07,Netherlands
293,C. Jones,40,Midfielder,2001-01-30,England
306,Mohamed Salah,40,Attacker,1992-06-15,Egypt
542,R. Gravenberch,40,Midfielder,2002-05-16,Netherlands
1096,D. Szoboszlai,40,Midfielder,2000-10-25,Hungary
2489,L. Díaz,40,Attacker,1997-01-13,Colombia
2678,Diogo Jota,40,Attacker,1996-12-04,Portugal
6716,A. Mac Allister,40,Midfielder,1998-12-24,Argentina
8500,W. Endo,40,Midfielder,1993-02-09,Japan
51617,D. Núñez,40,Attacker,1999-06-24,Uruguay
152976,T. Hill,40,Midfielder,2002-10-13,Wales
153066,Fábio Carvalho,40,Midfielder,2002-08-30,Portugal
284287,M. Musiałowski,40,Midfielder,2003-10-16,Poland
284367,L. Stephenson,40,Midfielder,2003-09-17,England
286764,K. Gordon,40,Attacker,2004-10-05,England
287109,J. McConnell,40,Midfielder,2004-09-13,England
314661,J. Danns,40,Attacker,2006-01-16,England
328107,L. Koumas,40,Attacker,2005-09-19,Wales
343576,B. Doak,40,Attacker,2005-11-11,Scotland
397997,T. Nyoni,40,Midfielder,2007-06-30,England
171,K. Walker-Peters,41,Defender,1997-04-13,England
295,A. Lallana,41,Midfielder,1988-05-10,England
18940,J. Stephens,41,Defender,1994-01-27,England
19482,J. Rothwell,41,Midfielder,1995-01-11,England
19484,A. Armstrong,41,Attacker,1997-02-10,England
19524,C. Adams,41,Attacker,1996-07-13,Scotland
19587,R. Manning,41,Defender,1996-06-14,Republic of Ireland
19733,F. Downes,41,Midfielder,1999-01-20,England
19825,J. Aribo,41,Midfielder,1996-07-21,Nigeria
45078,R. Stewart,41,Attacker,1996-07-11,Scotland
130421,W. Smallbone,41,Midfielder,2000-02-21,Republic of Ireland
190686,S. Mara,41,Attacker,2002-07-30,France
199837,K. Sulemana,41,Midfielder,2002-02-15,Ghana
278085,S. Edozie,41,Midfielder,2003-01-28,England
284356,S. Charles,41,Midfielder,2003-11-05,Northern Ireland
304317,T. Dibling,41,Midfielder,2006-02-17,England
304318,C. Bragg,41,Midfielder,2005-04-10,England
334035,S. Amo-Ameyaw,41,Attacker,2006-07-18,England
350625,J. Meghoma,41,Defender,2006-06-28,England
49,T. Partey,42,Midfielder,1993-06-13,Ghana
190,Cédric Soares,42,Defender,1991-08-31,Portugal
643,Gabriel Jesus,42,Attacker,1997-04-03,Brazil
727,R. Nelson,42,Attacker,1999-12-10,England
1452,Mohamed Elneny,42,Midfielder,1992-07-11,Egypt
1460,B. Saka,42,Attacker,2001-09-05,England
1468,E. Nketiah,42,Attacker,1999-05-30,England
1946,L. Trossard,42,Attacker,1994-12-04,Belgium
2289,Jorginho,42,Midfielder,1991-12-20,Italy
19465,David Raya,42,Goalkeeper,1995-09-15,Spain
20355,A. Ramsdale,42,Goalkeeper,1998-05-14,England
37127,M. Ødegaard,42,Midfielder,1998-12-17,Norway
127769,Gabriel Martinelli,42,Attacker,2001-06-18,Brazil
284502,J. Sweet,42,Defender,2003-11-03,Wales
284540,Mauro Bandeira,42,Midfielder,2003-11-18,Portugal
284571,C. Sagoe Jr,42,Attacker,2004-07-24,England
309501,A. Cozier-Duberry,42,Midfielder,2005-05-29,England
